,Unnamed: 0.1,Unnamed: 0,ID,Rodada,Data,Casa,Fora,Gol_Casa,Gol_Fora,Escanteios_Casa,Escanteios_Fora,Cartao_Amarelo_Casa,Cartao_Amarelo_Fora,Cartao_Vermelho_Casa,Cartao_Vermelho_Fora,PrimeiroGol,Posse_De_Bola_Casa,Posse_De_Bola_Fora,AtaquePerigoso_Casa,AtaquePerigoso_Fora,Ataque_Casa,Ataque_Fora,Finalizacao_Gol_Casa,Finalizacao_Gol_Fora,Finalizacao_Casa,Finalizacao_Fora
351,351.0,352.0,2023-26Fortaleza ECAmérica Mineiro,26,2023/10/08 18:30,Fortaleza EC,América Mineiro,3,2,8,2,2,1,0,0,18' - 1st Goal - Mastriani (America MG) - Penalty,61,39,60,28,119,80,5,3,13,12
352,352.0,353.0,2023-26InternacionalGrêmio,26,2023/10/08 16:00,Internacional,Grêmio,3,2,4,1,6,4,6,4,6' - 1st Goal - Valencia (Internacional) - Shot,46,54,32,55,97,97,7,2,9,6
353,353.0,354.0,2023-26PalmeirasSantos,26,2023/10/08 16:00,Palmeiras,Santos,1,2,6,2,2,3,7,1,43' - 1st Goal - Ze Rafael (Palmeiras) - Header,70,30,48,34,143,68,6,10,18,2
354,354.0,355.0,2023-26FluminenseBotafogo,26,2023/10/08 16:00,Fluminense,Botafogo,0,2,3,2,2,2,3,1,20' - 1st Goal - Junior Santos (Botafogo) - Shot,66,34,65,36,137,65,5,5,14,8
355,355.0,356.0,2023-26CorinthiansFlamengo,26,2023/10/07 21:00,Corinthians,Flamengo,1,1,2,8,3,3,0,0,55' - 1st Goal - Gerson (Flamengo) - Shot (Assist: Everton Ribeiro),42,58,45,51,94,126,5,7,9,13
356,356.0,357.0,2023-26Vasco da GamaSão Paulo,26,2023/10/07 18:30,Vasco da Gama,São Paulo,0,0,7,3,3,1,0,0,,39,61,45,32,101,100,2,4,9,8
357,357.0,358.0,2023-26GoiásEC Bahia,26,2023/10/07 16:00,Goiás,EC Bahia,4,6,6,4,2,2,0,0,15' - 1st Goal - Everaldo (Bahia) - Shot,63,37,72,16,139,54,6,9,16,4
358,358.0,359.0,2023-25BotafogoGoiás,25,2023/10/02 20:00,Botafogo,Goiás,1,1,8,3,4,4,0,0,27' - 1st Goal - Halter (Goias) - Header,60,40,62,30,126,112,6,3,12,5
359,359.0,360.0,2023-25BragantinoPalmeiras,25,2023/10/01 18:30,Bragantino,Palmeiras,2,1,6,4,4,2,0,0,15' - 1st Goal - Endrick (Palmeiras) - Shot (Assist: Jhonatan),68,32,69,31,137,56,8,3,14,7
360,360.0,361.0,2023-25SantosVasco da Gama,25,2023/10/01 16:00,Santos,Vasco da Gama,4,1,5,11,5,1,1,1,15' - 1st Goal - Marcos Leonardo (Santos) - Shot,35,65,52,54,73,115,5,5,12,8
361,361.0,362.0,2023-25CoritibaAthletico Paranaense,25,2023/10/01 16:00,Coritiba,Athletico Paranaense,2,0,2,11,2,4,0,0,14' - 1st Goal - Victor Luis (Coritiba) - Free Kick,36,64,24,43,81,106,3,5,4,6
362,362.0,363.0,2023-25CruzeiroAmérica Mineiro,25,2023/10/01 16:00,Cruzeiro,América Mineiro,1,1,9,7,3,3,1,0,21' - 1st Goal - Luciano Castan (Cruzeiro) - Shot,60,40,67,47,118,90,2,7,16,11
363,363.0,364.0,2023-25InternacionalAtlético Mineiro,25,2023/09/30 21:00,Internacional,Atlético Mineiro,0,2,4,4,1,1,1,0,73' - 1st Goal - Hulk (Atletico Mineiro) - Shot,64,36,51,23,144,74,4,5,11,3
364,364.0,365.0,2023-25São PauloCorinthians,25,2023/09/30 18:30,São Paulo,Corinthians,2,1,11,4,5,2,0,0,3' - 1st Goal - Romero (Corinthians) - Shot (Assist: Mendez),54,46,52,28,119,80,8,3,15,4
365,365.0,366.0,2023-25Cuiabá ECFluminense,25,2023/09/30 18:30,Cuiabá EC,Fluminense,3,0,7,0,3,3,0,1,57' - 1st Goal - Clayson (Cuiaba) - Shot,60,40,60,17,116,64,6,2,10,5
366,366.0,367.0,2023-25FlamengoEC Bahia,25,2023/09/30 16:00,Flamengo,EC Bahia,1,0,12,2,1,2,0,1,61' - 1st Goal - Pedro (Flamengo) - Penalty,67,33,86,28,128,80,5,4,10,2
367,367.0,368.0,2023-25Fortaleza ECGrêmio,25,2023/09/30 16:00,Fortaleza EC,Grêmio,1,1,3,7,1,2,0,0,44' - 1st Goal - Thiago Galhardo (Fortaleza) - Penalty,51,49,45,48,122,115,6,3,12,12
368,368.0,369.0,2023-22São PauloCoritiba,22,2023/09/27 19:00,São Paulo,Coritiba,2,1,4,3,2,3,0,0,30' - 1st Goal - Franco (Sao Paulo) - Shot,64,36,65,36,138,67,6,3,8,5
369,369.0,370.0,2023-15América MineiroVasco da Gama,15,2023/09/25 20:00,América Mineiro,Vasco da Gama,0,1,3,8,2,2,1,0,90+1' - 1st Goal - Jair (Vasco da Gama) - Shot,34,66,38,76,105,122,8,3,10,12
370,370.0,371.0,2023-24Atlético MineiroCuiabá EC,24,2023/09/23 21:00,Atlético Mineiro,Cuiabá EC,1,0,6,3,3,3,0,0,44' - 1st Goal - Paulinho (Atletico Mineiro) -,64,36,55,33,136,75,3,3,4,6
371,371.0,372.0,2023-24CorinthiansBotafogo,24,2023/09/22 20:00,Corinthians,Botafogo,1,0,6,1,4,4,0,1,59' - 1st Goal - Gil (Corinthians) - Shot,66,34,59,35,147,90,5,2,14,7
372,372.0,373.0,2023-24GrêmioPalmeiras,24,2023/09/21 21:30,Grêmio,Palmeiras,1,0,2,11,4,3,1,0,10' - 1st Goal - Joao Pedro (Gremio) - Shot,37,63,25,62,77,124,2,4,5,14
373,373.0,374.0,2023-24Athletico ParanaenseInternacional,24,2023/09/21 19:30,Athletico Paranaense,Internacional,2,1,7,5,3,5,0,0,25' - 1st Goal - Erick (Athletico Paranaense) -,44,56,28,34,103,98,6,4,9,8
374,374.0,375.0,2023-24Vasco da GamaCoritiba,24,2023/09/21 19:00,Vasco da Gama,Coritiba,5,1,6,0,1,3,0,0,8' - 1st Goal - Ze Gabriel (Vasco da Gama) - Header,54,46,53,31,95,93,12,3,7,5
375,375.0,376.0,2023-24São PauloFortaleza EC,24,2023/09/20 21:30,São Paulo,Fortaleza EC,1,2,9,0,3,6,0,0,16' - 1st Goal - Jose Welison (Fortaleza) - Header,73,27,70,16,166,59,7,4,6,3
376,376.0,377.0,2023-24FluminenseCruzeiro,24,2023/09/20 21:30,Fluminense,Cruzeiro,1,0,7,3,6,1,0,0,67' - 1st Goal - Fernandez (Fluminense) - Free Kick,56,44,45,31,129,78,4,3,8,4
377,377.0,378.0,2023-24GoiásFlamengo,24,2023/09/20 19:00,Goiás,Flamengo,0,0,3,2,1,3,0,0,,35,65,33,48,87,140,1,2,6,8
378,378.0,379.0,2023-24América MineiroBragantino,24,2023/09/19 21:30,América Mineiro,Bragantino,0,2,2,14,1,2,0,0,36' - 1st Goal - Jadsom (Bragantino) - Shot,36,64,28,86,76,152,2,6,5,15
379,379.0,380.0,2023-15CorinthiansGrêmio,15,2023/09/18 21:00,Corinthians,Grêmio,4,4,6,4,1,1,0,0,21' - 1st Goal - Nathan (Gremio) - Shot (Assist: Cristaldo),54,46,47,38,84,109,8,8,15,9
380,380.0,381.0,2023-24EC BahiaSantos,24,2023/09/18 20:00,EC Bahia,Santos,1,2,6,8,1,1,0,0,60' - 1st Goal - Candido (Bahia) - Shot,63,37,50,34,122,78,5,7,14,9
381,381.0,382.0,2023-23Atlético MineiroBotafogo,23,2023/09/16 21:00,Atlético Mineiro,Botafogo,1,0,5,3,2,1,0,0,81' - 1st Goal - Paulinho (Atletico Mineiro) - Shot,41,59,27,33,90,113,6,0,7,7
382,382.0,383.0,2023-23Vasco da GamaFluminense,23,2023/09/16 16:00,Vasco da Gama,Fluminense,4,2,4,11,4,1,0,0,23' - 1st Goal - Praxedes (Vasco da Gama) - Header,28,72,31,111,55,145,4,8,5,11
383,383.0,384.0,2023-23PalmeirasGoiás,23,2023/09/15 21:30,Palmeiras,Goiás,1,0,6,3,3,2,0,1,90+6' - 1st Goal - Breno (Palmeiras) - Shot,67,33,65,19,158,70,6,3,12,5
384,384.0,385.0,2023-23Cuiabá ECAmérica Mineiro,23,2023/09/15 20:00,Cuiabá EC,América Mineiro,2,2,9,1,1,4,0,1,11' - 1st Goal - Rodriguinho (America MG) - Shot,63,37,63,30,140,97,8,3,12,4
385,385.0,386.0,2023-23BragantinoGrêmio,23,2023/09/14 21:30,Bragantino,Grêmio,2,0,5,1,4,2,0,0,20' - 1st Goal - Joao Pedro (Bragantino) - Own Goal,59,41,63,34,150,83,4,4,12,7
386,386.0,387.0,2023-23CoritibaEC Bahia,23,2023/09/14 20:00,Coritiba,EC Bahia,2,4,7,2,3,1,0,0,2' - 1st Goal - Gomez (Coritiba) - Shot,55,45,40,24,127,72,6,10,9,8
387,387.0,388.0,2023-23Fortaleza ECCorinthians,23,2023/09/14 19:00,Fortaleza EC,Corinthians,2,1,6,3,1,2,0,0,26' - 1st Goal - Lucero (Fortaleza) - Shot,52,48,59,38,134,71,6,2,17,4
388,388.0,389.0,2023-23SantosCruzeiro,23,2023/09/14 19:00,Santos,Cruzeiro,0,3,8,9,3,2,0,0,41' - 1st Goal - Matheus Jussa (Cruzeiro) - Header,55,45,77,41,106,96,1,7,11,7
389,389.0,390.0,2023-23InternacionalSão Paulo,23,2023/09/13 21:30,Internacional,São Paulo,2,1,4,7,5,3,0,0,45+4' - 1st Goal - Calleri (Sao Paulo) - Penalty,43,57,45,45,114,113,5,3,10,8
390,390.0,391.0,2023-23FlamengoAthletico Paranaense,23,2023/09/13 21:30,Flamengo,Athletico Paranaense,0,3,8,2,2,2,1,0,27' - 1st Goal - Caca (Athletico Paranaense) - Shot,58,42,45,24,127,72,5,9,8,6
391,391.0,392.0,2023-22EC BahiaVasco da Gama,22,2023/09/03 18:30,EC Bahia,Vasco da Gama,1,1,6,0,2,2,0,1,45' - 1st Goal - Ademir Santos (Bahia) - Shot,54,46,41,29,141,96,4,1,7,5
392,392.0,393.0,2023-22América MineiroSantos,22,2023/09/03 18:30,América Mineiro,Santos,2,0,3,5,1,4,0,1,29' - 1st Goal - Rodrigo Varanda (America MG) - Shot,37,63,40,64,118,125,7,2,5,8
393,393.0,394.0,2023-22CruzeiroBragantino,22,2023/09/03 18:30,Cruzeiro,Bragantino,0,0,8,5,1,5,0,0,,50,50,62,35,72,116,3,5,12,8
394,394.0,395.0,2023-22CorinthiansPalmeiras,22,2023/09/03 16:00,Corinthians,Palmeiras,0,0,2,11,2,3,1,1,,44,56,28,70,84,131,2,4,4,12
395,395.0,396.0,2023-22FluminenseFortaleza EC,22,2023/09/03 16:00,Fluminense,Fortaleza EC,1,0,5,7,4,3,0,0,90+2' - 1st Goal - Diogo Barbosa (Fluminense) - Shot,64,36,45,31,111,98,5,5,8,15
396,396.0,397.0,2023-22GrêmioCuiabá EC,22,2023/09/03 11:00,Grêmio,Cuiabá EC,2,0,2,8,2,1,0,0,30' - 1st Goal - Suarez (Gremio) - Shot,42,58,33,51,81,130,5,3,6,14
397,397.0,398.0,2023-22BotafogoFlamengo,22,2023/09/02 21:00,Botafogo,Flamengo,1,2,12,6,2,3,0,0,2' - 1st Goal - Marlon Freitas (Flamengo) - Own Goal,47,53,53,39,116,105,7,4,10,8
398,398.0,399.0,2023-22Athletico ParanaenseAtlético Mineiro,22,2023/09/02 16:00,Athletico Paranaense,Atlético Mineiro,1,1,12,7,2,3,1,0,6' - 1st Goal - Paulinho (Atletico Mineiro) - Header,56,44,61,43,127,93,6,7,17,2
399,399.0,400.0,2023-22GoiásInternacional,22,2023/09/02 16:00,Goiás,Internacional,0,0,5,5,2,3,2,1,,39,61,37,25,105,117,2,2,9,9
400,400.0,401.0,2023-21GrêmioCruzeiro,21,2023/08/27 19:00,Grêmio,Cruzeiro,3,0,6,5,3,3,0,0,29' - 1st Goal - Suarez (Gremio) - Shot,40,60,36,53,94,118,4,1,6,5
401,401.0,402.0,2023-21PalmeirasVasco da Gama,21,2023/08/27 18:30,Palmeiras,Vasco da Gama,1,0,9,2,2,2,0,0,65' - 1st Goal - Raphael Veiga (Palmeiras) - Free Kick,56,44,60,31,133,104,5,2,8,2
402,402.0,403.0,2023-21Fortaleza ECCoritiba,21,2023/08/27 18:30,Fortaleza EC,Coritiba,3,1,2,3,3,6,0,0,42' - 1st Goal - Lucero (Fortaleza) - Penalty,53,47,38,26,120,90,6,2,6,8
403,403.0,404.0,2023-21Athletico ParanaenseFluminense,21,2023/08/27 18:30,Athletico Paranaense,Fluminense,2,2,2,8,3,3,1,0,13' - 1st Goal - Caca (Athletico Paranaense) - Shot,28,72,19,79,59,122,5,10,7,13
404,404.0,405.0,2023-21Atlético MineiroSantos,21,2023/08/27 16:00,Atlético Mineiro,Santos,2,0,5,2,5,2,0,0,12' - 1st Goal - Paulinho (Atletico Mineiro) - Shot,56,44,54,29,88,67,6,0,9,13
405,405.0,406.0,2023-21BotafogoEC Bahia,21,2023/08/27 16:00,Botafogo,EC Bahia,3,0,4,7,2,3,0,0,4' - 1st Goal - Costa (Botafogo) - Shot,44,56,32,51,90,144,5,6,5,13
406,406.0,407.0,2023-21América MineiroSão Paulo,21,2023/08/27 16:00,América Mineiro,São Paulo,2,1,4,6,5,1,1,0,61' - 1st Goal - Mastriani (America MG) - Shot,26,74,36,58,86,145,4,5,5,8
407,407.0,408.0,2023-21BragantinoCuiabá EC,21,2023/08/27 11:00,Bragantino,Cuiabá EC,2,0,11,4,4,3,0,0,55' - 1st Goal - Borbas (Bragantino) - Shot,64,36,90,26,139,92,4,3,7,3
408,408.0,409.0,2023-21CorinthiansGoiás,21,2023/08/26 21:00,Corinthians,Goiás,1,1,7,6,3,1,0,0,59' - 1st Goal - Guilherme (Goias) - Penalty,65,35,79,39,122,92,8,5,13,14
409,409.0,410.0,2023-21FlamengoInternacional,21,2023/08/26 18:30,Flamengo,Internacional,0,0,6,3,2,3,0,0,,59,41,53,25,124,87,4,1,4,3
410,410.0,411.0,2023-20GoiásAthletico Paranaense,20,2023/08/21 20:00,Goiás,Athletico Paranaense,1,1,4,7,2,4,0,0,39' - 1st Goal - Vitor Roque (Athletico Paranaense) - Shot (Assist: Canobbio),46,54,42,40,86,106,3,5,10,9
411,411.0,412.0,2023-20EC BahiaBragantino,20,2023/08/20 16:00,EC Bahia,Bragantino,4,0,4,7,2,5,0,0,9' - 1st Goal - Rezende (Bahia) - Shot,48,52,28,49,105,125,7,7,7,4
412,412.0,413.0,2023-20CoritibaFlamengo,20,2023/08/20 16:00,Coritiba,Flamengo,2,3,4,5,3,3,0,0,15' - 1st Goal - Robson (Coritiba) - Penalty,38,62,39,45,89,104,4,5,11,12
413,413.0,414.0,2023-20SantosGrêmio,20,2023/08/20 16:00,Santos,Grêmio,2,1,9,4,6,5,0,1,46' - 1st Goal - Cristaldo (Gremio) - Shot,55,45,63,36,102,92,7,3,12,6
414,414.0,415.0,2023-20Vasco da GamaAtlético Mineiro,20,2023/08/20 11:00,Vasco da Gama,Atlético Mineiro,1,0,3,7,5,3,0,0,5' - 1st Goal - Serginho (Vasco da Gama) - Shot,41,59,43,45,96,128,3,5,13,5
415,415.0,416.0,2023-20CruzeiroCorinthians,20,2023/08/19 21:00,Cruzeiro,Corinthians,1,1,10,3,3,3,0,0,45' - 1st Goal - Papagaio (Cruzeiro) - Shot (Assist: Bruno Rodrigues),46,54,47,44,100,119,8,2,11,3
416,416.0,417.0,2023-20Cuiabá ECPalmeiras,20,2023/08/19 18:30,Cuiabá EC,Palmeiras,0,2,9,2,2,6,0,0,31' - 1st Goal - Raphael Veiga (Palmeiras) - Header (Assist: Luan Garcia),52,48,65,43,107,82,2,5,11,13
417,417.0,418.0,2023-20FluminenseAmérica Mineiro,20,2023/08/19 18:30,Fluminense,América Mineiro,3,1,7,1,1,1,0,0,52' - 1st Goal - Felipe Azevedo (America MG) - Shot (Assist: Rodrigo Varanda),72,28,61,27,138,65,5,3,15,10
418,418.0,419.0,2023-20InternacionalFortaleza EC,20,2023/08/19 16:00,Internacional,Fortaleza EC,0,1,10,6,4,5,0,0,13' - 1st Goal - Thiago Galhardo (Fortaleza) - Penalty,76,24,59,34,150,69,4,3,15,5
419,419.0,420.0,2023-20São PauloBotafogo,20,2023/08/19 16:00,São Paulo,Botafogo,0,0,5,2,3,2,0,0,,64,36,40,39,94,107,4,1,9,11
420,420.0,421.0,2023-19Athletico ParanaenseCuiabá EC,19,2023/08/15 20:00,Athletico Paranaense,Cuiabá EC,2,0,5,3,5,3,0,0,45' - 1st Goal - Canobbio (Athletico Paranaense) - Header,54,46,41,34,93,105,6,1,6,10
421,421.0,422.0,2023-19BragantinoVasco da Gama,19,2023/08/14 21:00,Bragantino,Vasco da Gama,1,1,7,6,3,5,0,0,32' - 1st Goal - Vegetti (Vasco da Gama) - Penalty,64,36,75,31,148,76,7,4,17,4
422,422.0,423.0,2023-19PalmeirasCruzeiro,19,2023/08/14 19:00,Palmeiras,Cruzeiro,1,0,3,5,2,3,0,0,90+6' - 1st Goal - Lopez (Palmeiras) - Shot (Assist: Raphael Veiga),52,48,40,27,105,115,4,5,8,8
423,423.0,424.0,2023-19Fortaleza ECSantos,19,2023/08/13 18:30,Fortaleza EC,Santos,4,0,10,6,2,1,0,0,58' - 1st Goal - Machuca (Fortaleza) - Shot,54,46,56,33,96,74,10,3,15,6
424,424.0,425.0,2023-19FlamengoSão Paulo,19,2023/08/13 18:30,Flamengo,São Paulo,1,1,8,2,2,6,0,0,38' - 1st Goal - Lucas Moura (Sao Paulo) - Shot (Assist: Franco),54,46,83,25,129,99,7,1,12,7
425,425.0,426.0,2023-19América MineiroGoiás,19,2023/08/13 16:00,América Mineiro,Goiás,0,1,7,3,0,1,1,0,34' - 1st Goal - Halter (Goias) - Header,66,34,78,32,163,78,2,3,10,3
426,426.0,427.0,2023-19CorinthiansCoritiba,19,2023/08/13 16:00,Corinthians,Coritiba,3,1,4,2,2,2,0,0,28' - 1st Goal - Murillo (Coritiba) - Own Goal,54,46,41,32,105,91,9,2,7,1
427,427.0,428.0,2023-19GrêmioFluminense,19,2023/08/13 16:00,Grêmio,Fluminense,2,1,3,8,3,4,0,0,19' - 1st Goal - Cano (Fluminense) - Shot,29,71,35,58,74,127,5,7,8,12
428,428.0,429.0,2023-19Atlético MineiroEC Bahia,19,2023/08/13 11:00,Atlético Mineiro,EC Bahia,1,0,2,9,2,0,0,0,49' - 1st Goal - Paulinho (Atletico Mineiro) - Shot,39,61,30,68,61,120,4,4,7,10
429,429.0,430.0,2023-19BotafogoInternacional,19,2023/08/12 21:00,Botafogo,Internacional,3,1,7,3,3,3,0,0,18' - 1st Goal - Mauricio (Internacional) - Shot,50,50,52,21,124,105,10,4,8,5
430,430.0,431.0,2023-18Cuiabá ECFlamengo,18,2023/08/06 20:00,Cuiabá EC,Flamengo,3,0,10,6,2,0,0,0,46' - 1st Goal - Matheus Alexandre (Cuiaba) - Shot,37,63,46,87,70,122,7,4,10,6
431,431.0,432.0,2023-18CoritibaBragantino,18,2023/08/06 18:30,Coritiba,Bragantino,0,1,3,4,3,5,0,0,19' - 1st Goal - Marcos Vinicios (Bragantino) - Shot (Assist: Vitinho),50,50,53,48,89,102,2,2,8,8
432,432.0,433.0,2023-18EC BahiaAmérica Mineiro,18,2023/08/06 18:30,EC Bahia,América Mineiro,3,1,7,2,4,4,0,1,26' - 1st Goal - Everaldo (Bahia) - Shot,66,34,62,20,119,73,7,5,15,1
433,433.0,434.0,2023-18CruzeiroBotafogo,18,2023/08/06 18:30,Cruzeiro,Botafogo,0,0,8,1,1,2,0,0,,67,33,54,12,153,61,4,1,9,1
434,434.0,435.0,2023-18São PauloAtlético Mineiro,18,2023/08/06 16:00,São Paulo,Atlético Mineiro,0,2,9,3,6,5,0,0,4' - 1st Goal - Hulk (Atletico Mineiro) - Free Kick,68,32,79,23,152,65,4,2,15,6
435,435.0,436.0,2023-18Vasco da GamaGrêmio,18,2023/08/06 16:00,Vasco da Gama,Grêmio,1,0,5,7,1,1,0,0,80' - 1st Goal - Vegetti (Vasco da Gama) - Header (Assist: Gabriel Pec),53,47,38,66,115,123,5,3,6,8
436,436.0,437.0,2023-18FluminensePalmeiras,18,2023/08/05 21:00,Fluminense,Palmeiras,2,1,0,8,5,2,1,0,15' - 1st Goal - Arias (Fluminense) - Penalty,55,45,19,63,53,106,4,4,5,10
437,437.0,438.0,2023-18InternacionalCorinthians,18,2023/08/05 18:30,Internacional,Corinthians,2,2,1,4,4,3,1,0,13' - 1st Goal - Renato Augusto (Corinthians) - Shot,55,45,52,32,137,93,5,3,11,6
438,438.0,439.0,2023-18GoiásFortaleza EC,18,2023/08/05 18:30,Goiás,Fortaleza EC,1,0,5,2,1,3,0,0,53' - 1st Goal - Tobias Figueiredo (Goias) - Own Goal,36,64,47,65,84,133,7,5,5,6
439,439.0,440.0,2023-18SantosAthletico Paranaense,18,2023/08/05 16:00,Santos,Athletico Paranaense,1,1,3,3,3,2,0,0,30' - 1st Goal - Pablo (Athletico Paranaense) - Shot,64,36,57,22,116,80,3,2,7,3
440,440.0,441.0,2023-17GoiásGrêmio,17,2023/07/30 18:30,Goiás,Grêmio,1,1,6,5,4,2,0,0,77' - 1st Goal - Matheus Babi (Goias) - Header,48,52,46,44,105,101,2,2,13,8
441,441.0,442.0,2023-17BotafogoCoritiba,17,2023/07/30 16:00,Botafogo,Coritiba,4,1,7,3,1,3,0,0,3' - 1st Goal - Sauer (Botafogo) - Shot,56,44,51,28,117,94,8,6,5,4
442,442.0,443.0,2023-17América MineiroPalmeiras,17,2023/07/30 16:00,América Mineiro,Palmeiras,1,4,5,4,2,1,0,0,18' - 1st Goal - Murilo (Palmeiras) - Header,49,51,59,37,123,97,7,8,8,7
443,443.0,444.0,2023-17São PauloEC Bahia,17,2023/07/30 11:00,São Paulo,EC Bahia,0,0,10,5,0,4,0,0,,65,35,69,22,157,98,9,4,6,10
444,444.0,445.0,2023-17Atlético MineiroFlamengo,17,2023/07/29 21:00,Atlético Mineiro,Flamengo,1,2,7,2,3,5,0,0,33' - 1st Goal - Paulinho (Atletico Mineiro) - Shot,43,57,9,23,45,70,2,4,8,0
445,445.0,446.0,2023-17Fortaleza ECBragantino,17,2023/07/29 18:30,Fortaleza EC,Bragantino,0,3,2,9,2,3,0,0,23' - 1st Goal - Candido (Bragantino) - Header,49,51,36,54,127,115,2,10,8,11
446,446.0,447.0,2023-17CorinthiansVasco da Gama,17,2023/07/29 18:30,Corinthians,Vasco da Gama,3,1,0,6,2,0,0,0,19' - 1st Goal - Maycon (Corinthians) - Shot,53,47,48,55,108,114,6,6,6,17
447,447.0,448.0,2023-17FluminenseSantos,17,2023/07/29 16:00,Fluminense,Santos,1,0,6,2,6,6,0,0,77' - 1st Goal - Cano (Fluminense) - Shot,67,33,71,19,133,45,1,0,14,4
448,448.0,449.0,2023-17InternacionalCuiabá EC,17,2023/07/29 16:00,Internacional,Cuiabá EC,1,2,7,5,4,2,1,0,16' - 1st Goal - Bustos (Internacional) - Shot,62,38,65,28,133,100,4,5,14,7
449,449.0,450.0,2023-17Athletico ParanaenseCruzeiro,17,2023/07/29 16:00,Athletico Paranaense,Cruzeiro,3,3,7,5,1,4,0,0,8' - 1st Goal - Arthur Gomes (Cruzeiro) - Header,52,48,32,56,80,93,6,8,9,5
450,450.0,451.0,2023-16CoritibaFluminense,16,2023/07/24 19:00,Coritiba,Fluminense,2,0,7,11,1,1,0,0,24' - 1st Goal - Robson (Coritiba) - Penalty,27,73,32,93,48,159,5,3,3,11
451,451.0,452.0,2023-16Vasco da GamaAthletico Paranaense,16,2023/07/23 18:30,Vasco da Gama,Athletico Paranaense,0,2,8,2,2,3,0,1,73' - 1st Goal - (Athletico Paranaense) -,56,44,66,33,114,67,3,3,14,7
452,452.0,453.0,2023-16BragantinoInternacional,16,2023/07/23 16:00,Bragantino,Internacional,0,0,13,4,3,2,0,0,,55,45,62,32,120,102,4,5,18,6
453,453.0,454.0,2023-16SantosBotafogo,16,2023/07/23 16:00,Santos,Botafogo,2,2,2,8,3,3,0,0,24' - 1st Goal - Marcos Leonardo (Santos) - Shot,36,64,31,44,77,118,2,5,4,12
454,454.0,455.0,2023-16CruzeiroGoiás,16,2023/07/23 16:00,Cruzeiro,Goiás,0,1,13,1,4,5,0,0,28' - 1st Goal - Magno (Goias) - Header,69,31,92,39,138,100,1,2,14,5
455,455.0,456.0,2023-16GrêmioAtlético Mineiro,16,2023/07/22 21:00,Grêmio,Atlético Mineiro,1,0,3,8,3,4,0,0,11' - 1st Goal - Ronald (Gremio) - Header,38,62,34,62,111,142,2,4,4,11
456,456.0,457.0,2023-16EC BahiaCorinthians,16,2023/07/22 18:30,EC Bahia,Corinthians,0,0,11,5,3,2,0,0,,60,40,77,27,149,91,4,3,15,4
457,457.0,458.0,2023-16Cuiabá ECSão Paulo,16,2023/07/22 18:30,Cuiabá EC,São Paulo,2,1,2,4,2,5,0,0,66' - 1st Goal - Clayson (Cuiaba) - Shot,29,71,29,39,72,109,5,3,7,5
458,458.0,459.0,2023-16PalmeirasFortaleza EC,16,2023/07/22 16:00,Palmeiras,Fortaleza EC,3,1,4,4,3,6,0,0,8' - 1st Goal - Richard (Palmeiras) - Shot,50,50,19,18,41,35,4,4,4,2
459,459.0,460.0,2023-16FlamengoAmérica Mineiro,16,2023/07/22 16:00,Flamengo,América Mineiro,1,1,12,7,2,4,0,0,84' - 1st Goal - Felipe Azevedo (America MG) - Shot,50,50,25,16,37,28,4,4,6,8
460,460.0,461.0,2023-15GoiásAtlético Mineiro,15,2023/07/17 20:00,Goiás,Atlético Mineiro,0,0,6,4,5,4,0,1,,38,62,47,38,102,106,3,1,13,4
461,461.0,462.0,2023-15InternacionalPalmeiras,15,2023/07/16 18:30,Internacional,Palmeiras,0,0,4,7,1,3,0,0,,47,53,51,48,91,163,4,5,5,12
462,462.0,463.0,2023-15Athletico ParanaenseEC Bahia,15,2023/07/16 18:30,Athletico Paranaense,EC Bahia,2,0,5,3,2,1,0,0,24' - 1st Goal - Vitor Roque (Athletico Paranaense) - Shot (Assist: Khellven),52,48,43,35,97,96,7,6,8,2
463,463.0,464.0,2023-15São PauloSantos,15,2023/07/16 16:00,São Paulo,Santos,4,1,4,3,3,5,0,0,22' - 1st Goal - Calleri (Sao Paulo) - Penalty,64,36,41,32,101,85,7,3,16,6
464,464.0,465.0,2023-15FluminenseFlamengo,15,2023/07/16 16:00,Fluminense,Flamengo,0,0,8,1,6,5,0,1,,54,46,53,51,102,93,9,4,8,5
465,465.0,466.0,2023-15Fortaleza ECCuiabá EC,15,2023/07/16 16:00,Fortaleza EC,Cuiabá EC,0,1,10,0,5,4,0,0,19' - 1st Goal - Deyverson (Cuiaba) - Shot,68,32,70,27,136,76,7,1,17,6
466,466.0,467.0,2023-15CruzeiroCoritiba,15,2023/07/16 11:00,Cruzeiro,Coritiba,0,0,11,8,1,4,0,0,,56,44,46,49,100,105,2,9,10,8
467,467.0,468.0,2023-15BotafogoBragantino,15,2023/07/15 21:00,Botafogo,Bragantino,2,0,4,11,1,1,0,0,48' - 1st Goal - Carlos Eduardo (Botafogo) - Shot,35,65,28,52,78,153,5,5,7,11
468,468.0,469.0,2023-14Fortaleza ECAthletico Paranaense,14,2023/07/09 18:30,Fortaleza EC,Athletico Paranaense,1,0,7,2,3,3,0,0,84' - 1st Goal - Yago Pikachu (Fortaleza) - Shot,53,47,66,27,104,102,6,2,14,8
469,469.0,470.0,2023-14GrêmioBotafogo,14,2023/07/09 18:30,Grêmio,Botafogo,0,2,10,2,2,4,0,0,75' - 1st Goal - Carlos Eduardo (Botafogo) - Shot,51,49,66,33,130,114,4,7,18,9
